,county_x,state_name,lat,lng,population,county_state,density
1930,Polk,Tennessee,35.1199,-84.5233,17702,Polk_TN,40.689575910814845
1931,Attala,Mississippi,33.0863,-89.5815,17685,Attala_MS,24.05696951559588
1932,Haywood,Tennessee,35.5832,-89.2838,17672,Haywood_TN,33.14328582145536
1933,Avery,North Carolina,36.0765,-81.9226,17643,Avery_NC,71.42914979757084
1934,Seward,Nebraska,40.8724,-97.1395,17636,Seward_NE,30.684645498042627
1935,Pike,Missouri,39.3438,-91.1714,17623,Pike_MO,26.192741000564784
1936,Winston,Mississippi,33.0885,-89.0344,17609,Winston_MS,29.011318516565893
1937,Patrick,Virginia,36.6783,-80.2844,17606,Patrick_VA,36.44078320983566
1938,Sharp,Arkansas,36.1612,-91.4798,17597,Sharp_AR,29.117233391246792
1939,Delaware,Iowa,42.4712,-91.3673,17549,Delaware_IA,30.3694730466384
1940,Long,Georgia,31.7526,-81.7458,17512,Long_GA,43.679537064751074
1941,Park,Montana,45.4884,-110.5267,17484,Park_MT,6.238915790337603
1942,Bertie,North Carolina,36.0663,-76.9788,17482,Bertie_NC,25.003218009410887
1943,Chester,Tennessee,35.4217,-88.6135,17452,Chester_TN,60.48800776375988
1944,Henry,Alabama,31.5147,-85.2414,17450,Henry_AL,31.060875756496976
1945,Hancock,Illinois,40.4037,-91.1647,17434,Hancock_IL,21.94004681482973
1946,Cook,Georgia,31.154,-83.4305,17363,Cook_GA,75.81433935900795
1947,Garrard,Kentucky,37.6396,-84.5377,17346,Garrard_KY,75.02270663033606
1948,Dallas,Missouri,37.6804,-93.0237,17344,Dallas_MO,32.02718174096096
1949,Morgan,West Virginia,39.5604,-78.2578,17327,Morgan_WV,75.67036422394969
1950,Humboldt,Nevada,41.4068,-118.112,17299,Humboldt_NV,1.7930308222195275
1951,Richland,Wisconsin,43.3756,-90.4295,17229,Richland_WI,29.390992835209822
1952,Franklin,Arkansas,35.5124,-93.8906,17220,Franklin_AR,28.25034861783283
1953,Northampton,North Carolina,36.4178,-77.3969,17212,Northampton_NC,32.08320906650761
1954,Gunnison,Colorado,38.6667,-107.0316,17158,Gunnison_CO,5.297624744890871
1955,Drew,Arkansas,33.5894,-91.72,17143,Drew_AR,20.6996063657659
1956,Ben Hill,Georgia,31.7598,-83.2205,17138,Ben Hill_GA,68.06465705548274
1957,Piscataquis,Maine,45.8374,-69.2846,17125,Piscataquis_ME,4.317713087019883
1958,Idaho,Idaho,45.8441,-115.4675,17120,Idaho_ID,2.017706791374775
1959,Pitkin,Colorado,39.2171,-106.9166,17119,Pitkin_CO,17.640815317079202
1960,Rabun,Georgia,34.8818,-83.402,17107,Rabun_GA,46.10429861204689
1961,Marion,Arkansas,36.2684,-92.6842,17076,Marion_AR,28.569516479839383
1962,Clayton,Iowa,42.8447,-91.3414,17069,Clayton_IA,21.91677045749284
1963,Falls,Texas,31.2533,-96.9359,17063,Falls_TX,22.185960030685614
1964,Mariposa,California,37.5815,-119.9054,17060,Mariposa_CA,11.75643640774023
1965,Madison,Arkansas,36.011,-93.7246,17032,Madison_AR,20.35348525949738
1966,Bristol,Virginia,36.618,-82.1605,17024,Bristol_VA,1319.6899224806202
1967,Mason,Kentucky,38.5952,-83.8242,16995,Mason_KY,70.48649993778773
1968,Chickasaw,Mississippi,33.9208,-88.9479,16994,Chickasaw_MS,33.88228726373714
1969,Tama,Iowa,42.0798,-92.5326,16982,Tama_IA,23.543601830029115
1970,Robertson,Texas,31.027,-96.5129,16973,Robertson_TX,19.86168320539225
1971,Union,Illinois,37.4713,-89.2551,16972,Union_IL,40.78239138792772
1972,Dixie,Florida,29.6086,-83.1587,16952,Dixie_FL,24.07920342040596
1973,Manassas Park,Virginia,38.7709,-77.4429,16923,Manassas Park_VA,6796.385542168674
1974,Union,South Dakota,42.8325,-96.656,16916,Union_SD,36.74355966810027
1975,Buckingham,Virginia,37.5722,-78.5288,16914,Buckingham_VA,29.118892676376408
1976,McCreary,Kentucky,36.7371,-84.4842,16905,McCreary_KY,39.52536824877251
1977,Cooper,Missouri,38.8435,-92.8101,16835,Cooper_MO,29.794878148062935
1978,Lewis,West Virginia,38.9959,-80.5022,16808,Lewis_WV,43.9838802533103
1979,Baker,Oregon,44.7092,-117.6753,16796,Baker_OR,5.474362150111469
1980,Lafayette,Wisconsin,42.6605,-90.1317,16788,Lafayette_WI,26.497466736114397
1981,Jackson,Arkansas,35.5992,-91.2145,16775,Jackson_AR,26.479037757292588
1982,Arkansas,Arkansas,34.2892,-91.3742,16773,Arkansas_AR,16.968305192768767
1983,Madison,Iowa,41.3307,-94.0156,16760,Madison_IA,29.867769184160817
1984,Washburn,Wisconsin,45.8992,-91.7912,16749,Washburn_WI,20.685950004940224
1985,Burnett,Wisconsin,45.8627,-92.3676,16741,Burnett_WI,20.378079657220763
1986,Rush,Indiana,39.62,-85.4658,16734,Rush_IN,40.98657783873812
1987,Hardin,Iowa,42.3839,-93.2404,16729,Hardin_IA,29.38727470751502
1988,Piatt,Illinois,40.0103,-88.5911,16702,Piatt_IL,37.957365574292076
1989,Cross,Arkansas,35.2957,-90.7711,16681,Cross_AR,27.086141105788748
1990,Edgar,Illinois,39.6786,-87.7456,16637,Edgar_IL,26.681100152353462
1991,Scurry,Texas,32.7463,-100.9164,16633,Scurry_TX,18.429916897506924
1992,Bond,Illinois,38.8868,-89.4355,16627,Bond_IL,43.73224618621778
1993,Giles,Virginia,37.3142,-80.7029,16610,Giles_VA,46.48364257129264
1994,La Paz,Arizona,33.7294,-113.9815,16605,La Paz_AZ,3.690041000455561
1995,Warren,Illinois,40.8488,-90.615,16576,Warren_IL,30.553712305537125
1996,Richland,North Dakota,46.2646,-96.9483,16550,Richland_ND,11.51937412560642
1997,Iowa,Iowa,41.6863,-92.0655,16547,Iowa_IA,28.215534146133514
1998,Fountain,Indiana,40.1209,-87.242,16546,Fountain_IN,41.815562687962796
1999,Taylor,West Virginia,39.336,-80.0462,16543,Taylor_WV,95.74603542076629
2000,Alamosa,Colorado,37.5729,-105.7883,16515,Alamosa_CO,22.85054099676232
2001,Radford,Virginia,37.1229,-80.5587,16505,Radford_VA,1680.753564154786
2002,Holmes,Mississippi,33.1235,-90.0921,16491,Holmes_MS,21.813492063492063
2003,Clay,Iowa,43.0826,-95.1509,16446,Clay_IA,28.90892791225017
2004,Appomattox,Virginia,37.3723,-78.8126,16424,Appomattox_VA,49.219335311217
2005,Bayfield,Wisconsin,46.5237,-91.2009,16410,Bayfield_WI,11.116003386960204
2006,Sequatchie,Tennessee,35.3712,-85.4106,16409,Sequatchie_TN,61.722776001504606
2007,Parke,Indiana,39.7736,-87.2064,16346,Parke_IN,36.751579468039665
2008,Lee,South Carolina,34.1633,-80.2545,16330,Lee_SC,39.80014623446259
2009,Socorro,New Mexico,34.0072,-106.9302,16308,Socorro_NM,2.4536591237361582
2010,Crawford,Iowa,42.0372,-95.382,16289,Crawford_IA,22.802228568228905
2011,Brooks,Georgia,30.842,-83.5802,16285,Brooks_GA,32.99096470969572
2012,Potter,Pennsylvania,41.7449,-77.8958,16276,Potter_PA,15.054061803416667
2013,Lawrence,Arkansas,36.0412,-91.107,16265,Lawrence_AR,27.729000801268388
2014,Kanabec,Minnesota,45.9452,-93.2934,16261,Kanabec_MN,30.97746366182158
2015,Hill,Montana,48.6282,-110.1112,16260,Hill_MT,5.613943018133105
2016,Wayne,Tennessee,35.2399,-87.7881,16251,Wayne_TN,22.141533598561228
2017,Jasper,Mississippi,32.0191,-89.1189,16211,Jasper_MS,23.98076923076923
2018,Atchison,Kansas,39.5318,-95.3135,16211,Atchison_KS,37.49595225979553
2019,Dade,Georgia,34.8546,-85.5044,16196,Dade_GA,93.09115990343719
2020,Fayette,Alabama,33.7212,-87.7388,16173,Fayette_AL,25.767135073128767
2021,Lawrence,Kentucky,38.0679,-82.7348,16171,Lawrence_KY,38.6145470175271
2022,Rockcastle,Kentucky,37.3652,-84.316,16144,Rockcastle_KY,50.84244008440148
2023,Bates,Missouri,38.2573,-94.34,16121,Bates_MO,19.000082501443774
2024,Otoe,Nebraska,40.6485,-96.1348,16075,Otoe_NE,26.108918449219573
2025,Leon,Texas,31.2965,-95.9957,16067,Leon_TX,14.98731390619753
2026,Crawford,Wisconsin,43.2395,-90.931,16064,Crawford_WI,28.050079449614973
2027,Ashland,Wisconsin,46.3148,-90.6781,16050,Ashland_WI,15.376214289820085
2028,New Madrid,Missouri,36.5946,-89.6517,16041,New Madrid_MO,23.658943083435346
2029,Wayne,Illinois,38.4296,-88.4256,15994,Wayne_IL,22.403697996918336
2030,Casey,Kentucky,37.3223,-84.9283,15951,Casey_KY,35.79587531698122
2031,Benton,Tennessee,36.0698,-88.0683,15948,Benton_TN,40.39104447371087
2032,Van Buren,Arkansas,35.5806,-92.5158,15936,Van Buren_AR,22.39743643799806
2033,Aitkin,Minnesota,46.6082,-93.4155,15930,Aitkin_MN,8.756114989281592
2034,Phillips,Arkansas,34.4274,-90.8489,15910,Phillips_AR,22.96909062035313
2035,Trinity,California,40.6507,-123.1126,15886,Trinity_CA,4.997782049386367
2036,Brunswick,Virginia,36.7648,-77.859,15868,Brunswick_VA,28.028402868548415
2037,Sevier,Arkansas,33.9972,-94.2412,15797,Sevier_AR,28.01184523176224
2038,Grand,Colorado,40.1026,-106.1183,15794,Grand_CO,8.552692143154976
2039,Osage,Kansas,38.6523,-95.7269,15780,Osage_KS,22.430703624733475
2040,Henry,Kentucky,38.4485,-85.1189,15774,Henry_KY,54.52094566569888
2041,Gooding,Idaho,42.971,-114.8115,15740,Gooding_ID,21.538629957032214
2042,Neosho,Kansas,37.5585,-95.3068,15715,Neosho_KS,27.485789243550503
2043,Marquette,Wisconsin,43.8196,-89.3987,15706,Marquette_WI,34.48154734461788
2044,Pawnee,Oklahoma,36.3169,-96.6992,15689,Pawnee_OK,27.551629671255967
2045,Jefferson,Iowa,41.0318,-91.9489,15676,Jefferson_IA,36.008636927459
2046,Richland,Illinois,38.7124,-88.0851,15675,Richland_IL,43.524740378741605
2047,Marshall,Oklahoma,34.0245,-96.7691,15628,Marshall_OK,42.11150332785427
2048,Carroll,Illinois,42.0687,-89.9343,15621,Carroll_IL,35.165799959478626
2049,Mercer,Illinois,41.2053,-90.7414,15619,Mercer_IL,27.840362197426117
2050,Nottoway,Virginia,37.143,-78.0513,15597,Nottoway_VA,49.56936278404577
2051,Williamsburg,Virginia,37.2693,-76.7076,15564,Williamsburg_VA,1822.4824355971898
2052,Floyd,Virginia,36.9316,-80.3625,15560,Floyd_VA,40.816326530612244
2053,Union,Florida,30.0439,-82.3714,15551,Union_FL,64.71763286029382
2054,Brown,Indiana,39.1962,-86.2274,15543,Brown_IN,49.77582783577788
2055,Floyd,Iowa,43.0599,-92.789,15502,Floyd_IA,30.96931436790794
2056,Jefferson,Georgia,33.0549,-82.4182,15468,Jefferson_GA,29.314886762058183
2057,De Witt,Illinois,40.1746,-88.9041,15461,De Witt_IL,38.88777101463857
2058,Barbour,West Virginia,39.133,-80.003,15454,Barbour_WV,45.347574752780304
2059,Vermillion,Indiana,39.8538,-87.464,15452,Vermillion_IN,60.15025886566235
2060,Clarke,Mississippi,32.0414,-88.6894,15424,Clarke_MS,22.312555152111333
2061,Redwood,Minnesota,44.4037,-95.2538,15383,Redwood_MN,17.486046855285142
2062,West Feliciana,Louisiana,30.8798,-91.42,15381,West Feliciana_LA,37.88423645320197
2063,Jasper,Georgia,33.3165,-83.688,15345,Jasper_GA,41.425948922844334
2064,Tipton,Indiana,40.3113,-86.0519,15329,Tipton_IN,58.86938822535428
2065,Clark,Illinois,39.3336,-87.7877,15328,Clark_IL,30.564307078763708
2066,Grayson,Virginia,36.6565,-81.2249,15323,Grayson_VA,34.61729622266402
2067,Moniteau,Missouri,38.6328,-92.5831,15303,Moniteau_MO,36.74013252664938
2068,Roseau,Minnesota,48.7751,-95.8108,15301,Roseau_MN,9.20355366283511
2069,Torrance,New Mexico,34.6405,-105.8508,15290,Torrance_NM,4.571261147867891
2070,Kingfisher,Oklahoma,35.9454,-97.9421,15288,Kingfisher_OK,16.930232558139537
2071,Washington,Alabama,31.4076,-88.2079,15270,Washington_AL,14.130253733829326
2072,Cleburne,Alabama,33.6745,-85.5188,15254,Cleburne_AL,27.229074811231502
2073,Pemiscot,Missouri,36.2114,-89.7854,15232,Pemiscot_MO,30.89153889835321
2074,Oglethorpe,Georgia,33.8807,-83.0807,15221,Oglethorpe_GA,34.50613225726009
2075,Fleming,Kentucky,38.3701,-83.6967,15221,Fleming_KY,43.38444875156767
2076,Page,Iowa,40.7391,-95.1502,15168,Page_IA,28.360943868965258
2077,Macon,Missouri,39.8308,-92.5646,15163,Macon_MO,18.86484939721562
2078,Missaukee,Michigan,44.3374,-85.0947,15156,Missaukee_MI,26.74194971327746
2079,Lawrence,Illinois,38.72,-87.7268,15137,Lawrence_IL,40.69304801333405
2080,Clay,South Dakota,42.9146,-96.9756,15133,Clay_SD,36.766277939747326
2081,Jackson,Texas,28.9542,-96.5776,15081,Jackson_TX,18.181051007245415
2082,Clarke,Virginia,39.1123,-77.9967,15060,Clarke_VA,85.26780659042011
2083,Arenac,Michigan,44.0655,-83.8952,15054,Arenac_MI,41.036964344128236
2084,Larue,Kentucky,37.5458,-85.6979,15028,Larue_KY,57.09726443768997
2085,Pecos,Texas,30.781,-102.7235,14983,Pecos_TX,3.1452706532372168
2086,Mitchell,North Carolina,36.0133,-82.1636,14973,Mitchell_NC,67.61956374475004
2087,Alleghany,Virginia,37.7878,-80.0062,14962,Alleghany_VA,33.65045093673391
2088,Jackson,Louisiana,32.302,-92.5578,14939,Jackson_LA,26.220272049144363
2089,Sibley,Minnesota,44.5795,-94.2321,14933,Sibley_MN,25.368215408137264
2090,Bledsoe,Tennessee,35.5964,-85.2051,14905,Bledsoe_TN,36.682910021657804
2091,Hamilton,Iowa,42.3838,-93.7068,14893,Hamilton_IA,25.825414441284597
2092,Jeff Davis,Georgia,31.8056,-82.6368,14838,Jeff Davis_GA,44.50776891235227
2093,Karnes,Texas,28.9057,-97.8594,14819,Karnes_TX,19.75023989764367
2094,Nelson,Virginia,37.7874,-78.8868,14777,Nelson_VA,31.284005504392926
2095,Gasconade,Missouri,38.4409,-91.5079,14774,Gasconade_MO,28.37497839322412
2096,Gulf,Florida,29.9565,-85.2263,14772,Gulf_FL,26.635412910205552
2097,Hale,Alabama,32.7627,-87.6291,14749,Hale_AL,22.911423866778513
2098,Franklin,Idaho,42.1811,-111.8132,14715,Franklin_ID,22.113520580677157
2099,Jefferson,Florida,30.4375,-83.8953,14713,Jefferson_FL,24.614380834476528
2100,Pendleton,Kentucky,38.6956,-84.3603,14683,Pendleton_KY,52.33834747273116
2101,Cannon,Tennessee,35.8087,-86.0618,14661,Cannon_TN,55.191236259599464
2102,Harrison,Iowa,41.6829,-95.8168,14645,Harrison_IA,21.019921919853026
2103,Saline,Nebraska,40.5241,-97.1409,14642,Saline_NE,25.449299544617094
2104,Pike,Illinois,39.6225,-90.8863,14625,Pike_IL,17.61411537998314
2105,Kossuth,Iowa,43.2041,-94.2067,14610,Kossuth_IA,15.015261919199187
2106,Falls Church,Virginia,38.8847,-77.1751,14593,Falls Church_VA,7333.165829145729
2107,Renville,Minnesota,44.7268,-94.9471,14587,Renville_MN,14.840475318438937
2108,Nolan,Texas,32.3035,-100.406,14565,Nolan_TX,15.970744972477465
2109,Mills,Iowa,41.0334,-95.6213,14563,Mills_IA,33.36082285295398
2110,Carbon,Wyoming,41.6944,-106.9306,14549,Carbon_WY,1.8425458515173236
2111,Fulton,Pennsylvania,39.9254,-78.1127,14545,Fulton_PA,33.2403958223827
2112,Dent,Missouri,37.6066,-91.5079,14506,Dent_MO,19.25047110969557
2113,Moultrie,Illinois,39.6415,-88.6193,14469,Moultrie_IL,43.11382598331347
2114,San Juan,Utah,37.626,-109.8046,14466,San Juan_UT,1.8498295435654932
2115,Cedar,Missouri,37.7239,-93.8566,14440,Cedar_MO,30.34059630617948
2116,Harrison,Ohio,40.2938,-81.0911,14408,Harrison_OH,35.70490422025624
2117,Clay,Arkansas,36.3683,-90.4173,14399,Clay_AR,22.523072110120445
2118,Las Animas,Colorado,37.3158,-104.0386,14392,Las Animas_CO,3.015528126001806
2119,Bourbon,Kansas,37.8552,-94.8493,14384,Bourbon_KS,22.57765778775369
2120,Gogebic,Michigan,46.4087,-89.6943,14348,Gogebic_MI,13.021617991396367
2121,Livingston,Missouri,39.7821,-93.5482,14330,Livingston_MO,26.809099753049466
2122,Butler,Iowa,42.7316,-92.7902,14301,Butler_IA,24.64075261035873
2123,Choctaw,Oklahoma,34.0266,-95.5522,14299,Choctaw_OK,18.475831147519802
2124,Nantucket,Massachusetts,41.2831,-70.0692,14299,Nantucket_MA,299.07969044133023
2125,McKenzie,North Dakota,47.7402,-103.3953,14280,McKenzie_ND,5.20783947600674
2126,Atoka,Oklahoma,34.3737,-96.0378,14255,Atoka_OK,14.571343875537929
2127,Noble,Ohio,39.7659,-81.4556,14252,Noble_OH,35.719298245614034
2128,Hardy,West Virginia,39.0075,-78.858,14236,Hardy_WV,24.402200929052608
2129,Wetzel,West Virginia,39.6053,-80.6391,14233,Wetzel_WV,39.621958688269025
2130,York,Nebraska,40.8727,-97.5971,14231,York_NE,24.72118959107807
2131,Craig,Oklahoma,36.7617,-95.2085,14215,Craig_OK,18.67863290540452
2132,Trigg,Kentucky,36.8064,-87.8733,14211,Trigg_KY,32.07031955226575
2133,Smith,Mississippi,32.0177,-89.5067,14193,Smith_MS,22.31989809558257
2134,Clay,Alabama,33.269,-85.8605,14188,Clay_AL,23.448526616755085
2135,Calhoun,South Carolina,33.6749,-80.7803,14150,Calhoun_SC,37.21529640734312
2136,Rusk,Wisconsin,45.4752,-91.1332,14146,Rusk_WI,15.491770065598546
2137,Wadena,Minnesota,46.5858,-94.9694,14135,Wadena_MN,26.419573100071027
2138,O'Brien,Iowa,43.0838,-95.6249,14103,O'Brien_IA,24.609129615411458
2139,Estill,Kentucky,37.6924,-83.9643,14079,Estill_KY,55.44441381483086
2140,Price,Wisconsin,45.6804,-90.3614,14077,Price_WI,11.23858338123523
2141,Swain,North Carolina,35.4868,-83.4928,14065,Swain_NC,26.63321340655179
2142,Screven,Georgia,32.7506,-81.612,14057,Screven_GA,21.67818148170995
2143,Knott,Kentucky,37.354,-82.9541,14046,Knott_KY,39.88188193872626
2144,Allamakee,Iowa,43.2843,-91.3781,14038,Allamakee_IA,21.94946525736444
2145,Claiborne,Louisiana,32.8227,-92.9958,14019,Claiborne_LA,18.576823693102764
2146,Callahan,Texas,32.2976,-99.3735,14017,Callahan_TX,15.598361932741314
2147,Massac,Illinois,37.2189,-88.7076,13958,Massac_IL,58.389458272327964
2148,Morgan,Kentucky,37.9223,-83.2589,13938,Morgan_KY,36.557729633321095
2149,Crockett,Tennessee,35.8135,-89.1395,13937,Crockett_TN,52.53892260715498
2150,Madison,Virginia,38.4137,-78.2792,13931,Madison_VA,43.34204467674693
2151,Roane,West Virginia,38.714,-81.3483,13921,Roane_WV,28.787972785739395
2152,Dickenson,Virginia,37.1258,-82.3504,13920,Dickenson_VA,41.96436646468301
2153,Faribault,Minnesota,43.6739,-93.948,13909,Faribault_MN,19.49049227190561
2154,Pennington,Minnesota,48.0662,-96.0367,13877,Pennington_MN,22.50786648068252
2155,Ketchikan Gateway,Alaska,55.5852,-130.9282,13870,Ketchikan Gateway_AK,11.246979452165874
2156,Izard,Arkansas,36.0949,-91.9134,13866,Izard_AR,23.878900599297378
2157,Walthall,Mississippi,31.1484,-90.1061,13864,Walthall_MS,34.33212817591996
2158,Newton,Indiana,40.9558,-87.3976,13859,Newton_IN,34.48799303222595
2159,Stewart,Tennessee,36.5012,-87.8384,13859,Stewart_TN,30.228145175362066
2160,Zapata,Texas,27.0008,-99.1686,13855,Zapata_TX,13.900036117019143
2161,Trinity,Texas,31.0888,-95.1355,13850,Trinity_TX,19.99018532417297
2162,Chowan,North Carolina,36.1508,-76.6079,13814,Chowan_NC,80.016218721038
2163,Pend Oreille,Washington,48.5323,-117.274,13811,Pend Oreille_WA,9.863097831132567
2164,Lamar,Alabama,33.7791,-88.097,13809,Lamar_AL,22.830453831528477
2165,Murray,Oklahoma,34.4823,-97.0679,13807,Murray_OK,33.01135684399283
2166,Comanche,Texas,31.948,-98.5582,13786,Comanche_TX,14.702087043692478
2167,Converse,Wyoming,42.9723,-105.5072,13759,Converse_WY,3.2338203219013235
2168,Morgan,Ohio,39.6204,-81.8527,13758,Morgan_OH,32.94066944404539
2169,Archuleta,Colorado,37.1935,-107.0483,13730,Archuleta_CO,10.168713246730162
2170,Glacier,Montana,48.7051,-112.9947,13713,Glacier_MT,4.5790591440936055
2171,White,Illinois,38.0875,-88.1796,13708,White_IL,27.700204094004487
2172,Fremont,Idaho,44.2288,-111.4819,13701,Fremont_ID,7.339454455848636
2173,Washington,Illinois,38.3522,-89.4105,13682,Washington_IL,24.318799879134747
2174,Grundy,Tennessee,35.3884,-85.7226,13665,Grundy_TN,37.89937874417573
2175,Greene,Mississippi,31.2142,-88.6392,13595,Greene_MS,19.07213602311944
2176,Calhoun,Florida,30.406,-85.1972,13593,Calhoun_FL,23.96044490666479
2177,Martinsville,Virginia,36.6827,-79.8636,13584,Martinsville_VA,1239.4160583941605
2178,Shoshone,Idaho,47.3529,-115.8924,13580,Shoshone_ID,5.155832963161232
2179,Madison,Texas,30.9655,-95.9284,13574,Madison_TX,28.90237410837858
2180,Winn,Louisiana,31.9442,-92.6369,13506,Winn_LA,14.20951298803775
2181,Hamilton,Florida,30.4964,-82.9479,13445,Hamilton_FL,26.113895039428193
2182,Breathitt,Kentucky,37.5216,-83.3241,13438,Breathitt_KY,27.137058502796908
2183,Hughes,Oklahoma,35.0484,-96.2502,13411,Hughes_OK,16.62390142922663
2184,Ford,Illinois,40.5972,-88.2233,13396,Ford_IL,27.569458736365508
2185,Union,Kentucky,37.6584,-87.9454,13379,Union_KY,38.768472906403936
2186,Osage,Missouri,38.4604,-91.8618,13379,Osage_MO,22.073551005593043
2187,Johnson,Illinois,37.4597,-88.8809,13350,Johnson_IL,38.737196413544964
2188,Amelia,Virginia,37.336,-77.9761,13342,Amelia_VA,37.393497757847534
2189,Buffalo,Wisconsin,44.3798,-91.7545,13341,Buffalo_WI,19.490993031104356
2190,Monroe,Ohio,39.7274,-81.0829,13308,Monroe_OH,29.213680467137902
2191,Jackson,Kansas,39.4168,-95.7937,13277,Jackson_KS,20.251986760017694
2192,Crawford,Michigan,44.6837,-84.6103,13271,Crawford_MI,23.7780405647531
2193,Moffat,Colorado,40.6184,-108.2074,13258,Moffat_CO,2.795719331540935
2194,Reeves,Texas,31.323,-103.693,13219,Reeves_TX,5.01502344568038
2195,Millard,Utah,39.0733,-113.1008,13179,Millard_UT,2.0001123061769914
2196,Clay,Illinois,38.7542,-88.4902,13173,Clay_IL,28.072456046883325
2197,Mono,California,37.9391,-118.8868,13169,Mono_CA,4.325647089738537
2198,Bamberg,South Carolina,33.2148,-81.0542,13164,Bamberg_SC,33.47488874761602
2199,Perquimans,North Carolina,36.2059,-76.4411,13146,Perquimans_NC,53.18606627017842
2200,Crenshaw,Alabama,31.7315,-86.3136,13144,Crenshaw_AL,21.56238721742839
2201,Presque Isle,Michigan,45.3401,-83.918,13142,Presque Isle_MI,19.910009544442254
2202,Cass,Iowa,41.3315,-94.9278,13115,Cass_IA,23.239948257225382
2203,Meigs,Tennessee,35.5129,-84.8133,13076,Meigs_TN,67.10458790926819
2204,Powell,Kentucky,37.8311,-83.8237,13057,Powell_KY,72.48251360053293
2205,Calhoun,Mississippi,33.9365,-89.3365,13029,Calhoun_MS,22.213318784737616
2206,Lewis,Kentucky,38.5315,-83.3781,13028,Lewis_KY,26.890131891267107
2207,Jackson,Kentucky,37.4198,-84.0058,13003,Jackson_KY,37.545115929893456
2208,Lincoln,Arkansas,33.957,-91.7344,12966,Lincoln_AR,23.10406272273699
2209,Big Horn,Montana,45.4234,-107.4898,12963,Big Horn_MT,2.595293915083857
2210,Sanders,Montana,47.6748,-115.1333,12936,Sanders_MT,4.683274382098133
2211,Lamb,Texas,34.0686,-102.3517,12919,Lamb_TX,12.71292350990445
2212,Mason,Illinois,40.2396,-89.9168,12878,Mason_IL,23.895053252681187
2213,Kodiak Island,Alaska,57.6791,-153.7992,12878,Kodiak Island_AK,1.9631546453043895
2214,Webster,Kentucky,37.5184,-87.6832,12873,Webster_KY,38.4555638536221
2215,Cass,Illinois,39.9735,-90.2474,12826,Cass_IL,34.12077680234105
